agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
1,1,1,0.35,0.15,0.15,0.7763653168652782,0.0003803903604373006,0.5162920876401765,-0.27209291715471856,-1.0,0.9733815632862037,1.0690406006455326,1.2694145779613022,0.2059695503643388,-0.4613880873538084,-1.0060470238024593,0.8849238474404275,-0.3911224852674193,0.019265331701084576,-0.21748524333571362,-1.4948189902008675,1.4489536534421519,-0.9846101798330297,0.1231583723518078,0.11060648670848452,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,6.0,3.0,3.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0,0.26046731219936675,0.6588002390033019,-0.5069435689295274,-1.0209493787323387,-0.2515980649135284,-1.2690620764819314,0.4912903352012265,-0.6654670276373246,-0.5072348939825487,-0.6670716729690054,-1.699837773793115,1.3476815581139316,-1.38410426887313,-0.6683796008998834,0.32219213359654686
0,1,1,0.35,0.15,0.15,-1.034443553187228,-0.6560621874826923,0.4584790219674535,-1.10235673686957,-1.0,-0.20792988386658198,1.2443090584360594,1.1461876868004413,-0.321782991096357,-0.11344216424873044,0.5161504789773571,1.1649625249823754,-0.023604299427340658,0.47388461186903563,1.5910946197547835,-0.4490629726778985,-1.0749294713450495,1.1244576029332793,1.0794321481604179,-0.4149834994563324,3.0,3.0,3.0,4.0,5.0,6.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,4.0,-0.7559904915054788,1.3212231030443273,-1.011129869030378,-2.038718229805075,0.002782285078032882,0.2600243288179167,-0.5068868537790432,-0.3303774149796632,0.25660118166175994,1.6604058152717622,-0.35092745113025897,-1.0089200735607025,1.0371324060786937,0.9806679880589657,-0.6886067169024216
0,1,1,0.35,0.15,0.15,0.7057180984159415,-0.9431860604528103,-1.3475559513518316,1.3091709092867634,1.0,1.572980994167507,1.2533420597153566,2.8837500950838217,1.4615597546080545,-0.13359107741441478,-0.17027978657845594,1.4314155194810614,0.8003056701155795,2.370021373790735,2.019628979198347,0.3816509261992487,0.7645177304959816,1.5715979294126599,-0.31405031764667496,-0.2342557918038465,6.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,7.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,1.2769251159042123,0.6588002390033019,2.013987931574726,0.6753320397222226,0.002782285078032882,-0.249671139615366,0.4912903352012265,0.33980181033565987,2.548109408594686,0.9954122472029713,1.3352104521983112,0.337709430253374,1.0371324060786937,-0.3385700831081138,-0.3516737667360989
0,0,0,0.35,0.15,0.15,-1.0099737623220253,-1.1179084259572074,-0.6625835463651987,0.531701475513236,1.0,0.9987950474208143,-1.019833622808976,2.8207462232031038,1.942661084399707,0.7461498835915568,0.2342709255215602,0.6219781250943667,1.0314686048306112,2.363910384654152,0.1348256934582643,-0.5319269014013434,-0.19848712386264958,-0.7939901201640455,-0.7742906348201274,0.8736093264591908,4.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,7.0,7.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,0.7686962140517896,-0.9972569210992638,0.7535221813225994,0.6753320397222226,1.020303685044278,0.514872063034558,0.24174603795615907,1.3450706483086448,2.0388853581651465,-0.33457488893461035,-0.35092745113025897,-0.3356053216536642,-0.0005404546149450336,-0.3385700831081138,0.9960580339291931
1,1,0,0.35,0.15,0.15,-0.483748905099674,-1.645413988170522,-0.45774431780494046,2.561032330529465,-1.0,0.5848137840952785,-0.019138872220647474,2.3343160334896753,0.6599069670842007,-2.232394662833241,-1.878954718570136,1.2284697732806853,1.2992217694327475,1.4062293094276164,0.47851847587151464,-1.565676621534067,1.0918120884171543,-0.697964470712599,1.6869855289602227,-0.7649287402944739,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,6.0,7.0,4.0,3.0,4.0,0.0063528612731553755,-0.003622625037724597,1.5098016314738754,0.6753320397222226,-1.5234998148713348,-1.01421434226529,1.2399232269364286,1.0099810356509835,1.2750492825208382,-0.33457488893461035,-1.3626101931274013,0.6743668062068938,-0.3464314081794914,2.2999060592260445,-0.3516737667360989
1,1,0,0.35,0.15,0.15,1.378835008896162,-0.3019133850638484,0.8315799186961081,-1.037343783355991,-1.0,-0.017165806677155282,0.14640616513042293,0.07979650301011998,-0.8134796885868306,1.4135973542455884,-0.3154958544552525,-0.7436429535269897,0.008941049762592801,0.9500586740287309,0.5884269755274343,-0.4616742972538343,-2.0841789232894303,0.4947305580451834,-1.0876896482485927,0.6545893110899753,4.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,7.0,6.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,6.0,2.0,4.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,6.0,4.0,0.0063528612731553755,-0.3348340570582378,-2.271595619282505,-2.038718229805075,1.7834447350189617,0.2600243288179167,-1.2555197455142455,0.004712197677998546,0.5112132068765295,0.3304186791341802,-0.35092745113025897,-1.3455774495142216,1.0371324060786937,-1.3279986364834233,0.9960580339291931
0,0,0,0.35,0.15,0.15,-1.1330621468594475,-1.4409940866869018,0.9571842587778334,-0.5147778879361407,-1.0,-0.30548234749065284,-0.11126917529714665,1.7303497480193992,1.567246902274222,0.17690296394827304,0.24848865847926233,1.1247306159116226,0.5866578163210368,-0.9696273389793622,-0.5659144062301482,-0.48358115104567767,-0.4983197454099385,-1.053397913598395,1.261429056357506,0.37936980117020946,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,-1.0101049424316901,-0.6660454890787506,0.501429031272174,0.6753320397222226,-0.5059784149050897,-0.5045188738320073,0.4912903352012265,0.33980181033565987,-1.5256829948416268,-1.3320652410377964,-0.6881550317959728,0.0010520542998551361,-1.0382133153085837,1.3104775058507352,0.6591250837628704
1,0,0,0.35,0.15,0.15,1.4932047520192242,-1.7736378904066556,-0.02782092678995274,-1.0816511737972436,1.0,0.4536874627833929,-0.5441027576595128,1.2988129859077804,2.091840253218205,0.035917777457476374,-1.3122366066318047,1.2800833744830062,1.7129251052078134,0.07793863448219362,-0.06703841091024976,-0.02604158580152402,0.9274077814955275,1.1451111345240874,0.12024510919536416,-0.7364376593718734,3.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,6.0,5.0,6.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,0.0063528612731553755,-1.328468353119777,-1.2632230190808036,1.6931008907949592,0.002782285078032882,-1.5239098106985727,0.24174603795615907,1.680160260966307,-0.2526228687677792,-0.9995684570034009,0.32352771020116905,0.337709430253374,0.6912414525141477,0.6508584702671961,-0.3516737667360989
1,1,0,0.35,0.15,0.15,0.31193928783403496,0.39894659746194255,0.41527407837062424,-0.03301331262067307,1.0,-0.23328194149966985,0.027984306900166955,1.3628082939544124,0.9123184483155355,1.9856630109607867,1.1098185921020518,-0.04527105256397179,-0.028155432471991232,-0.04288891154796784,0.11504002784510302,1.1482378255151104,0.22316530317528377,-1.5577517444822853,-0.5411549710950091,0.8008575417577326,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,7.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,-0.24776158965305603,-0.3348340570582378,-0.5069435689295274,-0.003180527659602121,1.7834447350189617,1.0245675314678406,-2.004152637249448,-0.6654670276373246,-0.2526228687677792,-0.002078104900214853,0.9979828715325975,0.0010520542998551361,-1.38410426887313,-0.008760565316343828,-0.014740816569775791
0,1,0,0.35,0.15,0.15,1.9956858786787408,1.7413691282163903,-0.4219333873756012,0.048940612646724155,-1.0,-0.7352417527622896,2.697976792272684,1.1046454143520705,-1.3537556761441558,0.06501520792421667,-0.3658753881440401,0.16354673624383043,-0.5571495571862752,1.042960510174384,1.1414515756208945,-0.41882160108851674,-0.2529970261454435,-0.3061486725729709,-0.4850927730824134,-0.5262843492445077,3.0,3.0,2.0,3.0,7.0,6.0,6.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,-1.2642193933579016,2.3148573991058665,-0.5069435689295274,-1.699461946114163,0.5115429850611555,0.7697197972511993,-0.25734255653397575,-1.335646252952648,0.25660118166175994,0.3304186791341802,0.32352771020116905,0.0010520542998551361,0.6912414525141477,-0.6683796008998834,-0.3516737667360989
0,1,0,0.35,0.15,0.15,-1.620557103696122,0.8245800622126194,0.010867927115399877,-1.719686674964796,1.0,2.020364734221883,-0.1267492526134315,3.278386719471981,2.725610744178938,-0.6368008762884894,-0.6505237371975097,1.8035623762335722,0.250892354407674,0.2640426712409407,0.6844657522868851,-0.7165086202052455,-0.4378765165025049,-0.24171540557625942,-1.2296970253996278,-0.019131240252653087,5.0,6.0,5.0,6.0,2.0,4.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.5310395668304237,-0.3348340570582378,0.7535221813225994,2.0323571744858713,-1.0147391148882123,-1.01421434226529,1.7390118214265635,-0.3303774149796632,-0.7618469191973182,-0.33457488893461035,-1.025382612461687,0.0010520542998551361,-1.0382133153085837,-0.9981891186916533,-0.6886067169024216
1,1,1,0.35,0.15,0.15,-2.2063067403217387,0.3461236106212894,-0.42082152606294737,0.12776805304221547,1.0,2.1213261083682178,0.7311809198592416,3.410905583077339,1.716555328877559,-1.3328708955378592,-1.7116352677588034,3.4825738901546366,1.2850409743522455,0.8082273023941099,2.348782351287568,-2.4961710936738224,0.6689178678625542,0.6986028482018398,-0.49476441178279473,-0.22564106000132506,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,7.0,7.0,7.0,7.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,3.0,4.0,1.7851540177566352,0.6588002390033019,1.7618947815243007,0.3360757560313098,-1.7778801648628961,-1.778757544915214,2.9867333076519005,0.6748914229933222,-0.2526228687677792,1.3279090312373663,-2.374292935124543,1.0110241821604127,1.0371324060786937,0.3210489524754257,-0.6886067169024216
0,0,1,0.35,0.15,0.15,-0.32153461858555427,0.43830815709343796,-0.2643092140973989,-0.037244796646681726,1.0,0.8522619311728868,-0.16127259959262508,2.11787108162812,0.395840578346917,-0.860880803262343,-0.09523572369591249,1.3459831889993126,0.5479997609637047,0.19441196460498872,0.9783154494932507,-1.4483250972720736,0.475308039933649,2.537363388246261,-0.14789240905350773,0.5469543348903415,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,7.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0063528612731553755,-0.3348340570582378,0.24933588122174866,-0.6816930950414264,-0.760358764896651,0.2600243288179167,0.4912903352012265,0.33980181033565987,-0.2526228687677792,-0.6670716729690054,-0.6881550317959728,0.337709430253374,2.0748052667723322,-0.008760565316343828,-0.3516737667360989
1,1,1,0.35,0.15,0.15,-0.31744398693348186,-0.25588763379684043,-0.6402219066686687,-0.8470702331639692,1.0,0.27614356222600944,-0.4273940574471937,0.8160536532996401,1.0574069389363956,-0.8717555562499617,-0.5427134831819047,1.0436447772976194,0.864578613954737,-0.29181098602663846,0.646124187971759,-0.3655884364655263,-1.3646758809009052,-0.18564578563691309,-0.38632299701274897,-2.058503371826933,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,-0.5018760405792674,-0.9972569210992638,-0.7590367189799527,-0.003180527659602121,-0.760358764896651,-0.5045188738320073,0.24174603795615907,0.6748914229933222,-1.2710709696268574,0.6629154631685762,-0.35092745113025897,-1.3455774495142216,-0.3464314081794914,-0.3385700831081138,-2.0363385175677133
