agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
1.0,0.0,1.0,0.05,0.15,0.85,1.920702720060229,-0.45618581218773746,0.7524788810899619,0.14873563968011533,-1.0,1.5144817456974953,-0.260701560114631,1.3256246064895543,-0.6022116544726673,-1.0829248627010801,0.5632523223002627,-0.5724473134732802,0.036563837399967214,-0.2458039443289516,-0.06266598525554948,-1.6223103992507446,-0.18240205687840216,-0.09134858335184953,0.31206707963102664,0.30770335279780714,5.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,6.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0222731917107075,-0.6725845315791992,-0.7562076076887135,-1.352822196880714,-0.2562844933476814,0.7703796187639116,-1.7731470064728374,0.0018872145241029409,-0.7653177387272363,0.008172883653166516,-1.7043490788929476,0.3304008777714353,0.002411535088651598,-0.6724503121266492,-0.006696480995473437
1.0,1.0,1.0,0.05,0.85,0.15,-0.5651875639980671,0.7360807344001957,0.8070151864173654,-0.7465389692842931,1.0,2.2171408556253165,1.24526283576132,2.6155663123760418,2.3957565828671585,0.24715980187161968,0.09135993728843961,1.4541890503479875,0.8550469759483026,1.0250436320600937,-0.21461462122675756,-0.027970170436978376,-0.20344540079870704,0.06561354242623263,-1.0834877743069162,1.4664043604139065,5.0,6.0,7.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,1.7910831604080286,0.9930139546428768,1.0007470047696534,1.3525001346983834,-0.2562844933476814,-0.517880613282764,0.5069236441147681,0.9926748396780579,0.5130526489017773,-0.3283576197125112,0.6853811252015134,-0.6795581372504207,-0.6728182897337981,-1.0062119891453127,1.3325997180991827
1.0,1.0,1.0,0.05,0.15,0.5,-0.47624273548692625,-0.8482329180785202,1.1007802792857815,-0.535508854430207,1.0,0.23388453547404497,1.6763212821382198,0.699370030781785,0.8582647070696192,-0.3284247538433225,-2.822906106647152,2.1244539139567338,1.1002692444756719,2.488388421961936,-0.09570022408156609,-0.0952038556020316,0.9536802772339747,-0.782737094893064,-0.24047572839662917,-0.9231948345073542,3.0,4.0,2.0,3.0,6.0,7.0,6.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,-1.0278867248154822,2.3254927436205373,-1.0072011237541945,-1.0146569054333268,-0.7760309308466008,-2.32144493814811,1.0136060109120137,1.3229373813960428,1.7914230365307908,-1.0014186264438663,-0.680178991423893,0.6670538827787214,-0.6728182897337981,-0.6724503121266492,-1.34599268009013
1.0,0.0,1.0,0.05,0.85,0.15,-0.4288876811422829,-0.14698273334862338,0.11838544221666376,0.0962838867362834,1.0,1.4939565512713942,0.15186814448898758,1.3695713254297925,1.862208268409311,0.032073098631788394,-0.30143925026982776,1.4723355022424278,0.6265455203610321,0.4002380616300161,0.6313348842212498,-0.7799765496855462,0.021916538918512418,-0.803031817938942,-0.878004406447892,-0.19440500554179746,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,0.7660032021449338,-0.006345137090368903,-0.5052140916232325,0.33800426035622183,0.0035887254017782865,-0.2602285668734289,0.7602648275133909,0.33214975624208765,0.25737857137597453,0.681233890384522,-1.0215690205802448,-0.006252127235849924,-0.6728182897337981,-1.0062119891453127,-0.006696480995473437
1.0,0.0,1.0,0.05,0.15,0.15,1.2967718939140824,0.4293919576591002,-0.8979456646149497,-0.25908600921067493,-1.0,0.5418982340914068,0.840855625925663,1.589634895797715,0.4933213347921108,0.06053291272282485,-0.7365815441540386,0.5305138630695327,-0.6343415397202048,-0.47982440881100263,0.787449152304877,0.4152693387741262,-1.637080033739889,-1.4344481105377778,0.775915507282987,0.21027120848581646,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,-0.25907675611816106,0.32677456015404605,-0.25422057555775157,-0.33832632253855244,-0.5161577120971411,-1.0331847061014343,-0.5064410894797232,-0.9889004106298521,-1.5323399713046444,0.3447033870188438,-0.3387889622675418,-1.352864147264992,-1.3480481145562482,0.6625963959480041,0.3281275687781904
1.0,0.0,1.0,0.05,0.5,0.5,0.658837211556301,-1.8152629583435465,-0.0978438607642345,0.2505265180718503,-1.0,1.7862372361517669,-0.40579957499473457,1.6033391696147843,0.4059348517441671,-0.025453884966943896,0.5877350283295343,-0.021040319962367854,-0.3042289181299048,0.3611000945374043,-0.8539950722591102,-0.4324900864321005,-0.02307510545265945,-0.25427967157760734,1.1651867376937157,0.3598750841591572,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,6.0,3.0,4.0,4.0,0.7660032021449338,-0.33946483433478425,-0.25422057555775157,-1.0146569054333268,-0.2562844933476814,1.0280316651732466,-0.7597822728783461,-0.9889004106298521,-1.5323399713046444,-1.6744796331752212,0.0026010668888099245,-1.0162111422577065,0.002411535088651598,0.9963580729666672,-0.3415205307691377
1.0,0.0,1.0,0.05,0.15,0.15,-1.203103882816164,-0.1256555842538462,2.2571007104871605,-0.2473685810416582,-1.0,0.32687924324136647,-0.4908059186819559,0.8117270883187602,-0.4808804313660131,0.3705574254427615,-0.8073974965107382,-0.2801969733338307,0.2560185170946721,0.1710756985454876,-1.2885106925053922,-0.4431855533291753,-1.5260252174740492,-0.8771188843213398,0.4474420399382606,-1.3072630794484774,3.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,6.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,-0.002806766552387354,-0.6725845315791992,-1.0072011237541945,-0.33832632253855244,0.5233351629006977,-0.517880613282764,-1.0131234562769689,-0.9889004106298521,0.0017044938501718304,-2.3475406399065766,0.6853811252015134,-1.0162111422577065,-1.3480481145562482,0.32883471892934024,-0.006696480995473437
1.0,1.0,1.0,0.05,0.5,0.85,0.6942349324319458,-1.5939226800717523,-0.7520920241813697,1.7595483792182431,-1.0,0.9676884511865086,0.5350224550185283,0.19317416168227575,0.33671283755422854,-0.28209155259363683,0.18036194408683237,0.19697005629282668,0.12452274424328308,-0.6234198785611583,0.8058626259428895,-0.16552486352914952,0.42271913606761885,-0.5697123663974818,-2.00208849213655,-1.0202640541363728,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,-0.5153467456839348,-1.0057042288236147,-1.5091881558851565,0.33800426035622183,0.26346194415123797,-0.002576520464093754,-1.0131234562769689,-0.32837532719388224,-2.04368812635625,0.008172883653166516,0.0026010668888099245,0.6670538827787214,-1.010433202145023,-2.3412586972199656,-1.34599268009013
1.0,0.0,1.0,0.05,0.5,0.5,-1.6069288987788533,-0.11947905112554895,0.7679595625090927,-1.806705340650406,-1.0,0.5600574919200687,-0.02278306872101271,1.0422369582883317,0.2760693966975507,-3.0739230880920205,-0.24080302281376875,0.6023533391179194,0.07712210711123145,-0.986028875820991,-0.8449626521031812,-1.1940564153024855,-0.4896013053934112,-1.0604855960600326,2.2833965126853153,0.9636034410322033,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,-0.5153467456839348,-0.6725845315791992,-1.2581946398196755,-0.33832632253855244,-2.075397024593899,-0.2602285668734289,-0.5064410894797232,0.0018872145241029409,-2.04368812635625,-2.011010136540899,-0.3387889622675418,-1.352864147264992,-1.6856630269674728,1.663881427003994,0.9977756683255189
1.0,0.0,1.0,0.05,0.15,0.15,0.179616354538569,-0.19206007193297112,0.29369792121816846,-0.2627765073996368,-1.0,0.919516294201864,0.8626323543199212,0.9509791122583293,0.15811796047147797,0.7183169711430362,-1.5365658086539367,0.3626810261588399,2.050580567373201,0.15389442359044858,-0.5219747447290907,-1.2339165596162591,0.47437408653812146,0.08550901770734812,-0.2479971422283545,0.8390153957437585,5.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,5.0,7.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,-0.25907675611816106,0.9930139546428768,-1.0072011237541945,-0.6764916139859393,0.26346194415123797,-1.8061408453294396,-0.2530999060811004,1.6531999231140282,-0.5096436612014336,-1.0014186264438663,-0.680178991423893,0.6670538827787214,-0.3352033773225735,-0.3386886351079862,-0.006696480995473437
1.0,1.0,1.0,0.05,0.15,0.5,-1.22352380612833,0.9447509052904994,-0.7945980299641897,-1.393163578205236,1.0,1.566194334107241,0.9786490379974881,1.7280297873819142,0.670383034096239,-1.0990222910594232,-1.8745753020497977,1.7620779400112248,1.2473837623663422,0.008664013033787499,0.7481878903559955,-0.03954216596540061,1.3011826640124138,0.7934516889079406,-0.69897641819528,0.32860435857527104,6.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,6.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,1.2785431812764811,1.3261336518872917,-0.5052140916232325,-0.00016103109116506149,-0.7760309308466008,-1.0331847061014343,1.2669471943106365,0.9926748396780579,-0.5096436612014336,0.008172883653166516,0.6853811252015134,1.0037068877860065,1.0152562723223264,-0.6724503121266492,0.3281275687781904
1.0,0.0,1.0,0.05,0.5,0.15,0.9105998917246153,-1.9084691688687507,1.4752136178489594,-0.02248368181802603,-1.0,-0.07554289958033866,0.3676725134859841,1.7688078355585761,0.5282696567704098,-0.18185266550913154,-1.4423246877018665,0.2446731558235138,0.5267850367509395,1.9831776547576112,0.20738956065001346,-0.7850694282568533,1.0162177056688093,-2.030002839965698,-0.07672014274411831,0.6567475984755445,3.0,2.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,6.0,7.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,-1.5404267039470296,-0.006345137090368903,0.4987599726386914,0.33800426035622183,-0.5161577120971411,-0.7755326596920991,-0.5064410894797232,0.0018872145241029409,1.2800748814791854,-0.3283576197125112,-0.680178991423893,2.013665902807863,-2.023277939378698,-0.3386886351079862,0.662951618551855
1.0,0.0,1.0,0.05,0.85,0.15,0.11562456545510114,-0.5911703649050972,1.454484739802312,0.11357441598640562,-1.0,0.8788757257273964,0.47532448819793194,0.8369641475075628,0.9623261503412871,-1.617185515187859,-0.038821111006061115,0.5008908721957266,-0.8080019587326176,0.19784706969471383,-0.31545958597763046,-1.4286220172588844,0.8215649282314246,1.0627126848242043,0.1327720845633849,-0.5379307643652942,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0,3.0,4.0,-0.002806766552387354,-0.33946483433478425,-1.2581946398196755,-0.33832632253855244,-0.7760309308466008,0.25507552594524135,-1.0131234562769689,-1.3191629523478372,0.25737857137597453,0.008172883653166516,-1.0215690205802448,1.3403598927932918,1.0152562723223264,0.6625963959480041,-0.3415205307691377
