agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
0.0,0.0,0.0,0.35,0.5,0.15,0.9126449278500387,-0.020092509750853534,0.2164344587067177,-0.4513364120140189,-1.0,0.37107512559474704,-0.7442069888591352,0.6390073267935988,-0.4120608581727987,-0.35964512612383714,0.5027338282004509,-0.5223137968433258,-0.60146802542322,-1.5094623712910626,1.1078854920736494,-1.4801771213897152,-1.3076935011707937,-0.25190702915200713,1.5598261807482094,1.1226630795070938,4.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,6.0,5.0,5.0,4.0,0.5100136648551341,-1.0099082062906641,-1.266081248038073,-0.6867612744295375,-1.017083423963168,0.2607841874415686,-1.7900052171225005,-1.3114802899292328,-1.7703010337131608,-0.0052935728720515645,-1.7206946914855603,-0.6704899507726048,-0.6811822721751473,1.317822920806898,0.6794123650644223
0.0,0.0,0.0,0.35,0.5,0.85,-1.0121869084932014,-0.09250514377945547,0.020245835295568972,0.7675669825989354,-1.0,-0.5021180695602554,0.14507725762092022,0.2352206743523637,-1.0025273815028524,-0.49646629464000047,0.5876398933124101,0.6863868353462024,0.2978405708555005,-0.5080527553778178,1.0215638660687831,-1.169135439877807,-0.1275326476106134,0.11617836468938046,-0.37249913038423943,0.39350224461409833,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,5.0,-1.2713230439943988,0.0033776194190324,-1.774037616358263,-2.4079674760073257,-1.2730071204940554,0.517083143158098,-0.766779655351868,-0.3313413977255297,-0.7588208573266386,0.6633682635975156,-0.6863816359924869,0.006203018888561208,0.3405911360875734,0.6535139500157715,-0.003128311433951367
0.0,0.0,0.0,0.35,0.5,0.15,-0.48189750374379736,1.0313012876155474,0.9596190790325939,-1.1948530018784942,-1.0,1.3959000073874857,-1.7685662455544156,1.9500985295532336,0.8891164752597152,0.2969165742025449,0.3363196831420178,0.29171358144226633,0.8092673396215251,0.21950902580427434,0.02200152659284818,0.14614745316936803,0.3846152841995618,1.3619756398785985,0.0424098913055105,1.143991745642153,5.0,5.0,6.0,5.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,7.0,6.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,1.2734436829335054,-1.3476701481938966,0.2577878569224965,0.6902036868326932,0.006611362160381152,0.004485231725039282,-0.2551668744665516,0.9755104585460748,-0.00021072503674700047,-0.3396244911068351,0.6927024379982776,0.6828959885497277,1.702955680437869,-1.007258476962046,0.6794123650644223
0.0,0.0,0.0,0.35,0.5,0.85,-0.40828135528856224,1.3586992603610617,0.015201144134278572,0.17168927057417777,1.0,0.39651579134925674,-0.7070774508864981,1.4886514978896834,1.4791897180986258,-0.07694886134313739,-0.9276533729370596,1.5335634394940798,-0.5357838648588096,1.1012963534012765,-0.8104257933496761,0.7399344667085039,-1.2304833155709158,0.49337579980972746,-0.8693347144893798,-0.507198070201889,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0010603194695532332,-0.33438432248419997,-0.5041466955577882,0.6902036868326932,0.2625350586912685,-0.2518137239914901,0.0006395159761065181,-1.3114802899292328,0.7583994072531447,-0.3396244911068351,1.382244474993659,-1.008836435603188,0.3405911360875734,-1.3394129623576099,-1.0269393261815114
0.0,0.0,0.0,0.35,0.85,0.5,-0.4652696881366409,-0.6735631597975075,1.085259421461236,-2.2264685290229878,1.0,0.021558156414215546,-0.8045270584827391,-0.3351230768255342,-0.00757074787243972,-0.5846274313850459,-1.2946334976273364,-0.6074614710622716,1.3305953519338898,0.5320126566756225,0.11552796553054967,-1.524750320163652,0.07996022988921969,0.20675564684902847,-0.05705619167697806,-1.0966977881756947,5.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,0.25553699216234366,-1.0099082062906641,-2.281993984678453,-0.6867612744295375,0.006611362160381152,-0.7644116354245488,-2.0458116075651587,0.32208453041027235,0.5055293631565141,-0.0052935728720515645,-1.3759236729878694,0.6828959885497277,0.0,-0.34294950617091935,-0.3443986496831382
0.0,0.0,0.0,0.35,0.5,0.85,0.6901334585883905,-0.33937812035953574,-0.6345119644063836,-1.2423119692548388,1.0,-1.0270497476342824,-1.5894350046413088,0.3795482929682832,-0.24408646440857062,0.8425644519362201,0.08756524373321561,0.2715158237816164,-0.15598643370869497,0.3748368486818132,-0.8512835562419926,0.2344556418584401,0.136098772385684,-0.08996734375599189,-0.2294602893689195,-1.7062905104740789,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,-2.0347530620727703,-2.360955973903593,-0.5041466955577882,-1.0310025147450952,0.7743824517530431,0.2607841874415686,-1.0225860457945262,-0.9847673258613316,0.25265931905988354,-1.3426172458111854,0.6927024379982776,-1.3471829204337713,1.0217734082627212,-0.01079502077535573,-1.3682096644306982
0.0,0.0,0.0,0.35,0.5,0.5,-1.4468000294763568,-1.9301492406707321,-0.37703773791807643,-0.7518655726178662,-1.0,0.9114151171920846,0.6026427247295819,1.7040323050848987,-0.1957550826630564,0.8649730985925417,0.5454988848217954,0.9397921368408811,0.4680619383971375,-0.48736314147759685,0.45557170735279656,-0.26321272810268526,1.7651769108340505,0.35477924126446303,0.18902841746946633,0.37909808638341375,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,0.25553699216234366,0.3411395613222643,-0.7581248797178832,-1.0310025147450952,0.7743824517530431,0.7733820988746274,0.2564459064187647,0.32208453041027235,-1.0116909014232691,0.9976991818322987,0.003160401002895077,1.0212424733803105,0.6811822721751477,-0.6751039915664825,0.6794123650644223
0.0,0.0,0.0,0.35,0.85,0.85,1.3092293988808903,-0.45192972520018426,-0.23524553020804773,-0.8189836610516179,-1.0,0.21243950313123539,0.4233825098356085,1.2674498124387066,1.6603613567287074,1.2833243303567432,1.011661227777573,0.29976321402135686,1.4003893055119614,2.191879551937326,1.6618069108551101,-1.2011050532796013,-0.3589222882833207,1.0600602423007373,0.5352421836885392,0.6421695341893457,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,7.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,7.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,0.25553699216234366,0.0033776194190324,-0.5041466955577882,1.0344449271482505,0.5184587552221558,2.3111758331738037,-1.0225860457945262,0.648797494478174,1.5170095395430363,0.6633682635975156,-1.3759236729878694,-0.332143465942022,2.0435468165254425,0.6535139500157715,0.6794123650644223
0.0,0.0,0.0,0.35,0.5,0.85,-2.3416891722776065,1.618145253076441,-0.47161670228259706,0.04997862819329076,1.0,0.3795418202663206,1.1709833791948367,1.0126513878105916,1.0039851883522037,-0.4225161079162325,0.9363682916352438,0.3313144294137149,0.25545741013937856,1.2391801376373168,1.2276589179446025,0.7888541251562864,-2.164230223279336,0.7630604926724378,0.6272958589133908,1.1258524527692455,4.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0,2.0,2.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0010603194695532332,0.6789015032254971,-1.0121030638779782,0.3459624465171349,-0.7611597274322808,1.0296810545911568,-0.2551668744665516,-0.004628433657628452,1.2641394954464058,1.3320301000670818,1.382244474993659,-1.685529405264354,1.702955680437869,0.6535139500157715,-0.003128311433951367
0.0,0.0,0.0,0.35,0.5,0.15,1.315588908781499,0.9531757684468236,-0.02634842437046009,-0.4261746188519122,-1.0,0.5587721920031357,-0.4893794414140783,1.527588140511101,0.6188780957598432,0.4752870044635057,-0.711458339785072,0.5241505380569116,0.14801815796492376,1.3194171519525268,-0.24163689499250307,0.041507074098322105,0.2741243976024812,-0.006909565401552416,1.3289826062123569,-1.278104377976891,4.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,6.0,3.0,2.0,3.0,-0.5078930259160276,-1.0099082062906641,-0.5041466955577882,0.0017212062015775984,0.5184587552221558,-1.020710591141078,-0.5109732649092098,-0.3313413977255297,0.25265931905988354,-0.6739554093416182,-0.6863816359924869,-0.332143465942022,0.0,0.3213594646202074,-1.3682096644306982
0.0,0.0,0.0,0.35,0.5,0.5,0.04755971099512766,0.04327412248957686,-0.17593821107510463,-1.465484014798321,1.0,0.04402235880109545,-0.5510078586572816,1.1346170684940757,0.9590194956760593,0.8296091548150848,1.822258597151564,0.042290805732817,-0.3565367220793535,-0.09774465785965102,0.19945572253310384,1.4260029412399147,-0.8328137054285634,-0.15664562552050637,0.7545068718224781,0.6445669921118427,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,6.0,5.0,6.0,6.0,7.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,-0.2534163532232372,-1.3476701481938966,-0.7581248797178832,0.3459624465171349,0.7743824517530431,2.054876877457274,-0.766779655351868,-0.9847673258613316,-0.25308076913337757,-0.3396244911068351,1.382244474993659,-1.008836435603188,-0.34059113608757385,0.9856684354113346,0.6794123650644223
0.0,0.0,0.0,0.35,0.85,0.5,-0.05232095229053874,0.9745008522819355,1.8799097156566285,-0.3093705158356507,1.0,0.887947920120947,1.0284820439408964,-0.28509274222250647,0.5179897086724786,0.9531701177471849,1.4530814504575689,-0.4656960847316414,-0.4239730794034297,-0.3876667920980145,-0.4007547642634691,1.085416831818312,-0.05932303442289366,-0.8558171071230127,1.103083327121658,-0.986834499245473,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,3.0,3.0,1.018967010240715,0.3411395613222643,-1.266081248038073,0.0017212062015775984,0.006611362160381152,1.2859800103076862,-2.0458116075651587,-1.6381932539971338,-1.2645609455198998,-0.6739554093416182,1.382244474993659,-0.332143465942022,-1.7029556804378685,0.6535139500157715,-1.3682096644306982
0.0,0.0,0.0,0.35,0.15,0.85,0.7528935964666432,-0.8428144195704573,-0.4859664942659885,-0.4332947494052156,1.0,0.31085229557307886,1.1471392362394612,2.0476347389533354,2.0820996553119766,0.18364715461864373,0.18308255812536367,1.9682418796641408,0.38183642171448423,1.5629292710589007,1.8635334361018736,0.49567240785241395,0.913491013856326,0.19122503016322906,-0.553311854916524,0.2836297155715334,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,0.25553699216234366,0.6789015032254971,-0.25016851139769336,0.6902036868326932,0.2625350586912685,0.004485231725039282,1.2796714681893973,0.32208453041027235,1.5170095395430363,0.6633682635975156,0.003160401002895077,1.0212424733803105,0.0,-1.007258476962046,0.6794123650644223
